,Store_Name,Store_ID
735,AAC UPHC Bhai Dharam Singh Ranjit Avenue,99908968
736,AAC UPHC Bhai Himmat Singh Satellite Ghanupur,99908971
737,AAC UPHC Bhai Mokham Singh Sakatri Bagh,99908969
738,AAC UPHC Bhai Sahib Singh,99913011
739,AAC UPHC Bhai Sahib Singh Fatahpur,99908972
740,AAC UPHC Bhargo Camp,99912446
741,AAC UPHC Chander Nagar,99913363
742,AAC UPHC Chheharta,99908960
743,AAC UPHC City Branch,99910197
744,AAC UPHC Dhobighat Colony Fazilka,99913418
745,AAC UPHC Dholewal,99913330
746,AAC  UPHC Dhuri 1,99913215
747,AAC UPHC Duneke,99910317
748,AAC UPHC Ferozepur Cantt,99912829
749,AAC UPHC Firozepur City 1,99912828
750,AAC  UPHC Gandhi Camp,99913377
751,AAC UPHC Garha,99912448
752,AAC UPHC Gate Khazana,99908961
753,AAC UPHC Gwal Mandi,99908963
754,AAC UPHC Hadiabad,99910332
755,AAC UPHC Haripura,99908966
756,AAC UPHC Islamabad,99913093
757,AAC UPHC Jamalpura,99913087
758,AAC UPHC Jamalpura Qila,99910043
759,AAC UPHC Janta Nagar,99909702
760,AAC UPHC Jodh Nagar,99908959
761,AAC UPHC Jujhar Nagar,99910272
762,AAC UPHC Jujhar Nagar Camp,99914300
763,AAC UPHC Jujhar Nagar EPI Wing,99914299
764,AAC UPHC Jujhar Nagar Lab Department,99914301
765,AAC UPHC Jujhar Nagar OOAT Centre,99914298
766,AAC UPHC Jujhar Nagar OPD,99914297
767,AAC UPHC Kazi Mandi,99912447
768,AAC UPHC Kot Khalsa,99908957
769,AAC UPHC Kotla Nihang,99910346
770,AAC UPHC Lal Singh Basti,99909234
771,AAC UPHC Maan Kaur Singh,99913378
772,AAC UPHC Mandi Phul,99912464
773,AAC UPHC Mandi Phul OPD,99914141
774,AAC UPHC Maqsudan,99912457
775,AAC UPHC Model town khanna,99912392
776,AAC UPHC Mohali Phase 11,99909160
777,AAC UPHC Mohali Phase 7,99909132
778,AAC UPHC Mundi Kharar,99909824
779,AAC UPHC Nabha,99913354
780,AAC UPHC Nayagaon,99909831
781,AAC UPHC New Laxmi Garden,99913272
782,AAC UPHC Parasram Nagar,99909261
783,AAC UPHC Phase 9,99912379
784,AAC UPHC Phase I,99909159
785,AAC UPHC Pratap Nagar Tibba Road,99913071
786,AAC UPHC Preet Colony Zirkpur,99909833
787,AAC UPHC Prem Nagar,99910253
788,AAC UPHC Purheran,99909077
789,AAC UPHC Putlighar,99910324
790,AAC UPHC Raika Mohalla,99910343
791,AAC UPHC Rajpura 2,99909118
792,AAC UPHC Rambagh,99908967
793,AAC UPHC Salem Tabri,99913309
794,AAC UPHC Sangrur,99909819
795,AAC UPHC Sular,99910198
796,AAC  UPHC Sunam 1,99913115
797,AAC UPHC  Sunet,99913320
798,AAC UPHC Tarn Taran,99909073
799,AAC UPHC Urban dispensary UFWC Mathura,99913350
800,AAC UPHC Urban Dispensary USAD Moga,99913172
801,AAC UPHC Urban Estate alias Jujhar Nagar,99913426
802,AAC Urban Dispensary CD Sirhind,99913421
803,AAC Urban Dispensary CD Talania,99913414
804,AAC Urban Dispensary SAD Ganesha Basti,99913420
805,AAC Urban Dispensary SAD Maur Kalan,99913419
806,AAC Urban Dispensary USAD Sarabha Nagar,99914167
807,AAC Ward 12 Banur,99909788
808,AAC Ward 3 Dhuri,99909796
809,Aadhnia HWC,99910357
810,Abadgarh HWC,99910358
811,Abdal HWC,99910359
812,Abdulapur HWC,99910360
813,Ablu HWC,99910361
814,Abul Khair HWC,99910362
815,Abul Khurana HWC,99910363
816,Acchariki HWC,99910364
817,Adamke HWC,99910365
818,Adda Bhikhiwind HWC,99910655
819,Adda Chabhal HWC,99910366
820,Adhi HWC,99910367
821,Adliwal HWC,99910368
822,Adraman HWC,99910369
823,Advance Cancer Btd,99909846
824,Advanced Cancer BTH pharmacy,99910283
825,Advanced Cancer BTH Ward,99910282
826,Agoul HWC,99910371
827,Ahalupur HWC,99910372
828,Ahemdpur HWC,99910373
829,Ahmedgarh HWC,99910374
830,Ahrana Kalan HWC,99910375
831,Ajitwal HWC,99910376
832,Ajjowal HWC,99910377
833,Ajner HWC,99910378
834,Ajnouda HWC,99910379
835,Ajram HWC,99910380
836,Ajrawar HWC,99910381
837,Akarpura HWC,99910382
838,Akhara HWC,99910383
839,Aklia HWC,99910384
840,Aklian HWC,99910385
841,Akoi Sahib HWC,99910386
842,AKOUT HWC,99910387
843,Alamgarh HWC,99910388
844,Alamgir HWC,99910389
845,Alam Ke HWC,99910390
846,Alampur Mandra HWC,99910391
847,Algo Kothi HWC,99910392
848,Ali Ke HWC,99910393
849,ALIPUR HWC,99910394
850,Alisher khurd HWC,99910395
851,Aliwal HWC,99910396
852,ALLAHPUR HWC,99910397
853,Allana HWC,99910398
854,Alle Chak HWC,99910399
855,All india institute of medical science btd,99909854
856,Allowal HWC,99910400
857,Alma HWC,99910401
858,Aloona Miana HWC,99910402
859,Aluna HWC,99910403
860,Amarkot HWC,99910404
861,Amarpura HWC,99910405
862,Ambey majra HWC,99910406
863,Amir Khas HWC,99910407
864,Amroh HWC,99910408
865,Andana HWC,99910409
866,Andloo HWC,99910410
867,Anti Rabies Dhanaula,99910229
868,Araiyan Wala Kalan HWC,99910411
869,Argowal HWC,99910412
870,Arianwal HWC,99910413
871,Arif Ke HWC,99910414
872,Arni Wala HWC,99910415
873,Arraichan HWC,99910416
874,"Arriyan Wala Road, Faridkot OOAT Center",99913539
875,ART Centre Ludhiana,99909813
876,Asif Wala HWC,99910417
877,Aspal Kalan HWC,99910418
878,Assa Buttar HWC,99910419
879,ATHOLA HWC,99910420
880,Athwal HWC,99910421
881,Atlan Kalan HWC,99910422
882,Aujla HWC,99910423
883,Awankha HWC,99910424
884,Azam Wala HWC,99910425
885,Azizpur HWC,99910426
886,Baam HWC,99910427
887,Babanpur HWC,99910428
888,Babarpur HWC,99910429
889,Babehali HWC,99910430
890,Baber Pur HWC,99910431
891,Babri Nangal HWC,99910432
892,Bachhuana HWC,99910433
893,Badalgarh HWC,99910434
894,Badduwal HWC,99910435
895,Badhni Khurd HWC,99910436
896,Badian HWC,99910437
897,Badoshi Kalan HWC,99910438
898,Badrukhan HWC,99910439
899,Badwala HWC,99910440
900,Bagge Ke Pippal HWC,99910441
901,Bagha HWC,99910442
902,Baghapurana HWC,99910443
903,Baghe HWC,99910444
904,Baghe Ke HWC,99910445
905,Baghiari HWC,99910446
906,Baghoran HWC,99910447
907,Baghpur HWC,99910448
908,Baghrian HWC,99910449
909,Baghwanpur Higna HWC,99910450
910,Bagli Kalan HWC,99910451
911,Bagowal HWC,99910452
912,Bagrihan HWC,99910453
913,Bagwain HWC,99910454
914,Bahadar Khera HWC,99910455
915,Bahadarpur Bahian HWC,99910456
916,Bahadurpur HWC,99910458
917,Bahadurpur HWC,99910457
918,Bahar Wali HWC,99910459
919,Bahmaniwala HWC,99910460
920,Bahmani Wala HWC,99910461
921,Bahona HWC,99910462
922,Bahowal HWC,99910463
923,Baho Yatri HWC,99910464
924,Bains HWC,99910465
925,Baja Marhar HWC,99910466
926,Bajewala HWC,99910467
927,Bajjoana HWC,99910468
928,Bajrawar HWC,99910469
929,Bajwa HWC,99910470
930,Bajwara HWC,99910471
931,Bakain Wala HWC,99910472
932,Bakhatgarh HWC,99910473
933,Bakhewal HWC,99910474
934,Bakhna Kalan - RH-Emergency,99902446
935,Bakhora Kalan HWC,99910475
936,Bakshiwala HWC,99910476
937,BAKSHIWALA HWC,99910477
938,Balari Kalan HWC,99910479
939,Bal HWC,99910478
940,Baliali HWC,99910480
941,Balian HWC,99910481
942,Balion HWC,99910482
943,BalKalan HWC,99910483
944,Ballarwal HWC,99910484
945,Ballianwali OOAT Center,99913762
946,Balloh HWC,99910485
947,Ballo Majra HWC,99910486
948,Ballowal HWC,99910488
949,Ballowal HWC,99910487
950,Bal Purian HWC,99910489
951,Balran HWC,99910490
952,Balsua HWC,99910491
953,Baluana HWC,99910492
954,Balwarkhurd HWC,99910493
955,Bamal HWC,99910494
956,Bambiha HWC,99910495
957,Bamna HWC,99910496
958,Bamuwal HWC,99910497
959,Bamyal HWC,99910498
960,Banarasi HWC,99910499
961,Bandleri HWC,99910500
962,Bangawali HWC,99910501
963,Bangi nihal singh wala HWC,99910502
964,Bangi rughu HWC,99910503
965,Bangowani HWC,99910504
966,Bappiana HWC,99910505
967,Baprour HWC,99910506
968,Bara Pind HWC,99910507
969,BARA PIND HWC,99910508
970,Barath Sahib HWC,99910509
971,BARAULI HWC,99910510
972,Barbar HWC,99910511
973,Bareh HWC,99910512
974,Bareka HWC,99910513
975,Bare Ke HWC,99910514
976,Barila Khurd HWC,99910515
977,Bariwala HWC,99910516
978,Barkandi HWC,99910517
979,Barkatpur HWC,99910518
980,Barnala HWC,99910519
981,Barnala Kalan HWC,99910520
982,BARODI HWC,99910521
983,Baronga Zer HWC,99910522
984,BARONJIAN HWC,99910523
985,Barri HWC,99910524
986,BARSAT HWC,99910525
987,Barundi HWC,99910526
988,Barwala HWC,99910527
989,Barwali Khurd HWC,99910528
990,BASEHARPUR HWC,99910529
991,Baserke Gillan HWC,99910530
992,Basoli HWC,99910531
993,Basrawan HWC,99910532
994,Basroop HWC,99910533
995,Bathanwal HWC,99910536
996,Bath HWC,99910534
997,Bath HWC,99910535
998,Bathian Brahmna HWC,99910537
999,BATHOI KHURD HWC,99910538
1000,Batwan HWC,99910539
1001,Bazidpur HWC,99910540
1002,BBMB Nangal,99909673
1003,BBMB Talwara,99909685
1004,Beermi HWC,99910541
1005,Beesla HWC,99910542
1006,Begampur HWC,99910543
1007,Begampur Jandiala HWC,99910544
1008,Began Wali HWC,99910545
1009,Beghelan HWC,99910546
1010,Begowal HWC,99910548
1011,Begowal HWC,99910547
1012,Behak Gujjran HWC,99910549
1013,Behak Khas HWC,99910550
1014,Behal HWC,99910551
1015,Beheman Kaur Singh HWC,99910552
1016,Beh Kushala HWC,99910553
1017,Behlewala HWC,99910554
1018,Behmin Diwana HWC,99910555
1019,Beh Nangal HWC,99910556
1020,Behniwal HWC,99910557
1021,Behrampur HWC,99910558
1022,Benra HWC,99910559
1023,Beri HWC,99910560
1024,Bhadal Thuha HWC,99910561
1025,Bhadas HWC,99910562
1026,Bhaddi HWC,99910563
1027,Bhadla HWC,99910564
1028,Bhadson HWC,99910565
1029,BHADURGARH HWC,99910566
1030,Bhadur Hussain HWC,99910567
1031,Bhaggo Ke HWC,99910568
1032,Bhagike HWC,99910569
1033,BHAGOMAJRA HWC,99910570
1034,Bhagowal HWC,99910571
1035,Bhagpur HWC,99910572
1036,Bhagrana HWC,99910573
1037,Bhagsar HWC,99910574
1038,Bhagtana Tulian HWC,99910575
1039,Bhagthala Kalan HWC,99910576
1040,Bhagupur HWC,99910577
1041,Bhagwanpur HWC,99910578
1042,Bhai Daya Singh Memorial Satelite Hospital OOAT Center,99913951
1043,Bhai Daya Singh OOAT Center,99914205
1044,Bhai Dharam Singh Memorial Satelite Hospital OOAT Center,99913952
1045,Bhai Dharam Singh OOAT Center,99914206
1046,Bhai Himant Singh Memorial Satelite Hospital OOAT Center,99913953
1047,Bhai Himant Singh OOAT Center,99914207
1048,Bhai Ka Kera HWC,99910579
1049,Bhai Ke Pishore HWC,99910580
1050,Bhai Ladhu HWC,99910581
1051,Bhai Mohkam Singh Memorial Satelite Hospital OOAT Center,99913943
1052,Bhai Mohkam Singh OOAT Center,99914208
1053,Bhaini Arayiaan HWC,99910584
1054,Bhaini arora HWC,99910585
1055,Bhaini Bagha HWC,99910586
1056,Bhaini Baringa HWC,99910587
1057,Bhaini Chuhar HWC,99910588
1058,Bhaini dareran HWC,99910589
1059,Bhaini HWC,99910582
1060,Bhaini HWC,99910583
1061,Bhaini Mia Khan HWC,99910590
1062,Bhaini Paswal HWC,99910591
1063,Bhaini Sahib HWC,99910592
1064,Bhairomunna HWC,99910593
1065,Bhai Sahib Singh Memorial Satelite Hospital OOAT Center,99913954
1066,Bhai Sahib Singh OOAT Center,99914209
1067,Bhakhariwal HWC,99910594
1068,Bhaku Majra HWC,99910595
1069,Bhalaiana HWC,99910596
1070,Bhalaipur HWC,99910597
1071,Bhalari HWC,99910598
1072,Bhalian HWC,99910599
1073,Bhaloor HWC,99910600
1074,Bhalowali HWC,99910601
1075,Bhalwan HWC,99910602
1076,Bhamadi HWC,99910605
1077,Bhambotar HWC,99910606
1078,Bhambri HWC,99910607
1079,Bhame Kalan HWC,99910608
1080,Bham HWC,99910603
1081,Bham HWC,99910604
1082,Bhamlada HWC,99910609
1083,Bhamma Kalan HWC,99910610
1084,Bhammipura HWC,99910611
1085,Bhamnian HWC,99910612
1086,Bhamri HWC,99910613
1087,Bhana HWC,99910615
1088,Bhana HWC,99910614
1089,Bhandal HWC,99910616
1090,Bhangali HWC,99910617
1091,Bhangali Kalan HWC,99910618
1092,Bhangchari HWC,99910619
1093,Bhangwan HWC,99910620
1094,Bhani Mehraj HWC,99910621
1095,Bhankher HWC,99910623
1096,Bhanoki HWC,99910624
1097,Bhanwal HWC,99910625
1098,Bhappal HWC,99910626
1099,Bharath HWC,99910627
1100,Bharath HWC,99910628
1101,Bhari Mansa HWC,99910629
1102,Bhari Panechan HWC,99910630
1103,Bharoli Kalan HWC,99910631
1104,Bharowal HWC,99910632
1105,Bharri HWC,99910633
1106,BHARSINGH PUR HWC,99910634
1107,Bharthla HWC,99910635
1108,Bharu HWC,99910636
1109,Bhasaur HWC,99910637
1110,Bhatiwal Kalan HWC,99910638
1111,Bhatnura HWC,99910639
1112,Bhatoli HWC,99910640
1113,Bhatrana HWC,99910641
1114,Bhattian Bet HWC,99910643
1115,Bhattian Dhahan HWC,99910644
1116,Bhattian HWC,99910642
1117,Bhavnour HWC,99910645
1118,Bhawanipur HWC,99910646
1119,Bhawra Azam shah HWC,99910647
1120,Bhedwal HWC,99910648
1121,Bheen HWC,99910649
1122,Bhekhowali HWC,99910650
1123,Bhela HWC,99910651
1124,Bhera HWC,99910652
1125,Bhikhi HWC,99910653
1126,Bhikhi HWC,99910654
1127,Bhikhowal HWC,99910656
1128,Bhilowal HWC,99910658
1129,Bhilowal HWC,99910657
1130,Bhinder Khurd HWC,99910659
1131,Bhindran HWC,99910660
1132,Bhitiwala HWC,99910661
1133,Bhoa HWC,99910662
1134,Bhodiwala HWC,99910663
1135,Bhogiwal HWC,99910664
1136,Bhoglan HWC,99910665
1137,Bhogpur HWC,99910666
1138,Bhogpur OOAT Centre,99914280
1139,Bhojian HWC,99910667
1140,Bhojowal HWC,99910668
1141,Bhoj Raj HWC,99910669
1142,Bhokra HWC,99910670
1143,Bholian HWC,99910671
1144,Bhollu Wala HWC,99910672
1145,Bhopar Saidan HWC,99910673
1146,Bhotna HWC,99910674
1147,Bhucho Kalan HWC,99910675
1148,Bhucho Khurdh HWC,99910676
1149,Bhullana HWC,99910677
1150,Bhullarai HWC,99910680
1151,Bhullar HWC,99910679
1152,Bhullar HWC,99910678
1153,Bhullar Wala HWC,99910681
1154,Bhumbli HWC,99910682
1155,Bhunder HWC,99910683
1156,Bhundhar HWC,99910684
1157,Bhundri HWC,99910685
1158,Bhungarni HWC,99910686
1159,Bhupal HWC,99910687
1160,Bhura Kohna HWC,99910688
1161,Bhure HWC,99910689
1162,Bhurthala HWC,99910690
1163,Bhutta HWC,99910691
1164,Bibi Wala HWC,99910692
1165,Bidhipur HWC,99910693
1166,Bidowali HWC,99910694
1167,Biggarwal CHC Kauhrian Sub Centre,99909311
1168,Biggarwal HWC,99910695
1169,Bigowal HWC,99910696
1170,Bihala HWC,99910697
1171,Bihran HWC,99910698
1172,Bija HWC,99910699
1173,Bijlipur HWC,99910700
1174,Bijliwal HWC,99910701
1175,Bilaspur HWC,99910703
1176,Bilaspur HWC,99910702
1177,Binjoki HWC,99910704
1178,Binpalke HWC,99910705
1179,Birampur HWC,99910706
1180,Birk HWC,99910707
1181,Biroke Kalan HWC,99910708
1182,Bir Rauke HWC,99910709
1183,Birring HWC,99910710
1184,Bishanandi HWC,99910711
1185,Bishan Pura HWC,99910712
1186,Bjuha Khurd HWC,99910713
1187,Blhar vinju HWC,99910714
1188,Blood Bank SDH Khanna,99912435
1189,Bohani HWC,99910715
1190,Bohru HWC,99910716
1191,Bojha HWC,99910717
1192,Bolewal HWC,99910718
1193,Bollar Kallan HWC,99910719
1194,Booh HWC,99910720
1195,Boor Wala HWC,99910721
1196,Boothgarh HWC,99910722
1197,Boparai HWC,99912690
1198,Borawal HWC,99910723
1199,Borstal District Jail Ludhiana OOAT Center,99914072
1200,Borstal Jail Ludhiana,99912449
1201,Borstal Jail Ludhiana OPD,99912450
1202,Bowani HWC,99910724
1203,Brahamjit HWC,99910725
1204,Brass HWC,99910726
1205,Bridhno HWC,99910727
1206,Bringali HWC,99910728
1207,Bruj Sema HWC,99910729
1208,Budhlada HWC,99910730
1209,Budh Singh Wala HWC,99910731
1210,BUDOBARKAT HWC,99910732
1211,Bugga Kalan HWC,99910733
1212,Bughipura HWC,99910734
1213,Bugran HWC,99910735
1214,Buian wala HWC,99910736
1215,Bujrak HWC,99910737
1216,Bulandpur HWC,99910738
1217,Bulepur HWC,99910739
1218,Bulewal HWC,99910740
1219,Buley Nangal HWC,99910741
1220,Bullowal HWC,99910742
1221,Bumb HWC,99910743
1222,Bundala (A) HWC,99910745
1223,Bundala (B) HWC,99910746
1224,Bundala HWC,99910744
1225,Bungal Badhani HWC,99910747
1226,Burj Bhalaike HWC,99912863
1227,Burj Rai Ke HWC,99912691
1228,Burma HWC,99910748
1229,Burmi HWC,99910749
1230,Busherra HWC,99910750
1231,Butahari HWC,99910751
1232,Butala HWC,99910752
1233,Buzurag HWC,99910753
1234,CD Basti Guzan,99914223
1235,CD Bhadurpur,99912550
1236,CD Bhogpur,99910277
1237,CD Buta Mandi,99912504
1238,CD Dhiru Ki Majari,99912915
1239,CD Hadiabad,99912498
1240,CD Handle Female Camp,99914136
1241,CD Handle Female Injection Room,99914137
1242,CD Handle Female LAB,99914135
1243,CD Handle Female OPD,99914134
1244,CD Industrial Area,99914224
1245,CD Lama Pind,99912505
1246,CDMLAH Civil,99909197
1247,CDMLAH Civil OPD,99909200
1248,CDMLAH Dental,99909198
1249,CDMLAH Dental OPD,99909204
1250,CD Pathankot,99912536
1251,CD Raghomajra,99912914
1252,CD Ravidasspura,99912506
1253,CD Saili Kullian,99912537
1254,CD Salwara,99912551
1255,CD Sector 39,99912380
1256,CD Sham Nagar,99912500
1257,CD Sheikhupur,99912474
1258,Central jail Amritsar,99909307
1259,"Central Jail, Amritsar OOAT Center",99913526
1260,Central Jail Asr Emergency,99909658
1261,Central Jail Asr OOAT Center,99909657
1262,Central Jail Asr OPD,99909660
1263,Central Jail Asr Ward,99909659
1264,Central Jail Asr women Cell,99909661
1265,Central Jail Bathinda,99909848
1266,"Central Jail, Bathinda OOAT Center",99913538
1267,Central Jail Faridkot,99909836
1268,Central Jail Faridkot De- Addiction,99913440
1269,Central Jail Faridkot Female Ward,99913437
1270,Central Jail Faridkot LAB,99913438
1271,Central Jail Faridkot Male Ward,99913436
1272,Central Jail Faridkot OOAT Center,99913623
1273,Central Jail Faridkot OOAT Centre,99913439
1274,Central Jail Faridkot OPD,99913435
1275,Central Jail Ferozepur,99909488
1276,"Central Jail, Ferozpur OOAT Center",99913548
1277,Central Jail Gurdaspur,99909277
1278,"Central Jail, Gurdaspur OOAT Center",99913550
1279,Central jail Gurdaspur subcenter,99909306
1280,Central Jail Hoshiarpur,99909681
1281,"Central Jail, Hoshiarpur OOAT Center",99913552
1282,Central Jail Kapurthala,99909302
1283,Central Jail Kapurthala OOAT Center,99913555
1284,Central Jail Kapurthala OPD,99909305
1285,Central jail Ludhiana,99909330
1286,Central Jail Ludhiana OOAT Center,99913557
1287,Central Jail Patiala,99909680
1288,Central Jail Patiala OOAT Center,99913568
1289,Central Jail Shri Goindwal Sahib,99909697
1290,Central Jail Shri Goindwal Sahib Sub Store,99909698
1291,Chaania HWC,99910754
1292,Chabba HWC,99910755
1293,Chabhal HWC,99910756
1294,Chachoki HWC,99910757
1295,Chachrari HWC,99910758
1296,Chack Singha HWC,99910759
1297,Chagran HWC,99910760
1298,Chahal Kalan HWC,99910761
1299,Chaheru HWC,99910762
1300,Chahlawala HWC,99910763
1301,Chainewala HWC,99910765
1302,Chainewal HWC,99910764
1303,Chajjalwadi HWC,99910766
1304,Chajjawal HWC,99910767
1305,Chakar HWC,99910768
1306,Chak Ban Wala HWC,99910769
1307,Chak Budho Ke HWC,99910770
1308,Chak Dogra HWC,99910771
1309,Chak Fathe Singh Wala HWC,99910772
1310,Chakhakim HWC,99910773
1311,Chak Hiraj HWC,99910774
1312,Chak Janisar HWC,99910775
1313,Chak Kare Khan HWC,99910776
1314,Chak Klan HWC,99910777
1315,Chakmukand HWC,99910778
1316,Chak Raju Singh HWC,99910779
1317,Chak Ruldu Singh Wala HWC,99910780
1318,Chak Saido Ke HWC,99910781
1319,Chak Sharif HWC,99910782
1320,Chak Sohna Sandar HWC,99910783
1321,Chaleri Khurd HWC,99910784
1322,Chamaru HWC,99910785
1323,Chamba Kalan HWC,99910786
1324,Chamiari HWC,99910787
1325,CH Amritsar OOAT Center,99914055
1326,Chamuhi HWC,99910788
1327,Chananke HWC,99910789
1328,Chanan Khera HWC,99910790
1329,Chananwal HWC,99910791
1330,Chandarh HWC,99910792
1331,CHANDIALA HWC,99910793
1332,Chandiani Khurd HWC,99910794
1333,Chandnawan HWC,99910795
1334,Chand Nawan OOAT Centre,99913509
1335,CHANDON HWC,99910796
1336,Changa Khurd HWC,99910797
1337,Changal HWC,99910798
1338,Changali Qadim HWC,99910799
1339,Changli HWC,99910800
1340,Chani Maulan HWC,99910801
1341,Channu HWC,99910802
1342,Channuwala HWC,99910803
1343,Chapianwali HWC,99910804
1344,Chararian HWC,99910805
1345,Chataurgarh HWC,99910806
1346,Chathe Sekhwan HWC,99910807
1347,CHATOLI HWC,99910808
1348,Chatt HWC,99910809
1349,Chaudariwal HWC,99910810
1350,Chaunni Kalan HWC,99910811
1351,Chaunta HWC,99910813
1352,Chaunta HWC,99910812
1353,CH Barnala OOAT Center,99914056
1354,CHC Adampur,99901247
1355,CHC Adampur de-addiction,99904862
1356,CHC Adampur Dental Department,99905561
1357,CHC Adampur Emergency,99901993
1358,CHC Adampur EPI Wing,99907940
1359,CHC Adampur Eye Department,99907987
1360,CHC Adampur Eye OT,99904331
1361,CHC Adampur Female Ward,99908797
1362,CHC Adampur General OT,99908822
1363,CHC Adampur ICTC,99904643
1364,CHC Adampur Lab Department,99906426
1365,CHC Adampur Labor Room,99905565
1366,CHC Adampur Male Ward,99903498
1367,CHC Adampur OOAT Center,99913731
1368,CHC Adampur OPD,99902135
1369,CHC Adampur PP Unit,99903041
1370,CHC Adampur Ultrasound,99904931
1371,CHC Adampur Ward,99901851
1372,CHC Adampur x-ray Department,99905272
1373,CHC Ahmadgarh,99901307
1374,CHC Ahmadgarh de-addiction,99904648
1375,CHC Ahmadgarh Dental Department,99905662
1376,CHC Ahmadgarh Emergency,99901859
1377,CHC Ahmadgarh EPI Wing,99903950
1378,CHC Ahmadgarh Eye Department,99906975
1379,CHC Ahmadgarh Eye OT,99903140
1380,CHC Ahmadgarh Female Ward,99903046
1381,CHC Ahmadgarh General OT,99907995
1382,CHC Ahmadgarh ICTC,99903986
1383,CHC Ahmadgarh Lab Department,99905764
1384,CHC Ahmadgarh Labor Room,99905570
1385,CHC Ahmadgarh Male Ward,99902990
1386,CHC Ahmadgarh OOAT Center,99913699
1387,CHC Ahmadgarh OPD,99902001
1388,CHC Ahmadgarh PP Unit,99908063
1389,CHC Ahmadgarh Ultrasound,99905920
1390,CHC Ahmadgarh Ward,99901717
1391,CHC Ahmadgarh x-ray Department,99903733
1392,CHC Aima Mangat,99909961
1393,CHC Alamwala,99901449
1394,CHC Amargarh,99901306
1395,CHC Amargarh de-addiction,99904346
1396,CHC Amargarh Dental Department,99905688
1397,CHC Amargarh Emergency,99901860
1398,CHC Amargarh EPI Wing,99907550
1399,CHC Amargarh Eye Department,99907001
1400,CHC Amargarh Eye OT,99908834
1401,CHC Amargarh Female Ward,99903072
1402,CHC Amargarh General OT,99908021
1403,CHC Amargarh ICTC,99904816
1404,CHC Amargarh Lab Department,99906434
1405,CHC Amargarh Labor Room,99905596
1406,CHC Amargarh Male Ward,99903091
1407,CHC Amargarh OOAT Center,99913697
1408,CHC Amargarh OPD,99902002
1409,CHC Amargarh PP Unit,99908089
1410,CHC Amargarh SHC,99912541
1411,CHC Amargarh Ultrasound,99906466
1412,CHC Amargarh Ward,99901718
1413,CHC Amargarh x-ray Department,99904924
1414,CHC Amloh,99901271
1415,CHC Amloh de-addiction,99904668
1416,CHC Amloh Dental Department,99905710
1417,CHC Amloh Emergency,99901861
1418,CHC Amloh EPI Wing,99907573
1419,CHC Amloh Eye Department,99907024
1420,CHC Amloh Eye OT,99903967
1421,CHC Amloh Female Ward,99908430
1422,CHC Amloh General OT,99907199
1423,CHC Amloh ICTC,99904839
1424,CHC Amloh Lab Department,99906132
1425,CHC Amloh Labor Room,99905077
1426,CHC Amloh Male Ward,99903114
1427,CHC Amloh OOAT Center,99913630
1428,CHC Amloh OPD,99902003
1429,CHC Amloh PP Unit,99908112
1430,CHC Amloh Ultrasound,99906489
1431,CHC Amloh Ward,99901719
1432,CHC Amloh x-ray Department,99903931
1433,CHC Antala,99910012
1434,CHC Antala OOAT Center,99913636
1435,CHC Apra,99901246
1436,CHC Apra de-addiction,99904345
1437,CHC Apra Dental Department,99905687
1438,CHC Apra Emergency,99901862
1439,CHC Apra EPI Wing,99907549
1440,CHC Apra Eye Department,99907000
1441,CHC Apra Eye OT,99908833
1442,CHC Apra Female Ward,99903071
1443,CHC Apra General OT,99908020
