,Store,Store_Type,Transaction_Type,Other_Store,Drug_Name,Moving_Type,Drug_Rate,Batch No,Date,Expiry,Received Qty,Issued Qty,Balance,Issue_Type,Issue_Number,Transaction_Number,Particulars,Document_Date
73,DH Hoshiarpur,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Daclatasvir 60mg Tab [999],Slow Moving,446.88,S101603,27-03-2023 10:06,30-Sep-23,32,0,160,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230300303 From DDW : DWH Amritsar Transaction No. 1031230300303 Document Date : 27-Mar-2023,27-Mar-23
74,DH Hoshiarpur,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Daclatasvir 60mg Tab [999],Slow Moving,446.88,3127192,28-05-2023 13:36,30-Nov-23,384,0,384,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230500315 From DDW : DWH Amritsar Transaction No. 1031230500315 Document Date : 28-May-2023,28-May-23
75,DH Hoshiarpur,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Daclatasvir 60mg Tab [999],Slow Moving,446.88,3127192,15-06-2023 10:59,30-Nov-23,192,0,192,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230600102 From DDW : DWH Amritsar Transaction No. 1031230600102 Document Date : 15-Jun-2023,15-Jun-23
76,DH Hoshiarpur,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Sitagliptin Tab 100mg [999],,,U034391,14-02-2023 12:33,30-Sep-24,540,0,820,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230200143 From DDW : DWH Amritsar Transaction No. 1031230200143 Document Date : 14-Feb-2023,14-Feb-23
77,DH Hoshiarpur,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,3132965,01-02-2023 11:40,30-Apr-23,10,0,10,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230100246 From DDW : DWH Amritsar Transaction No. 1031230100246 Document Date : 01-Feb-2023,01-Feb-23
78,DH Hoshiarpur,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,3132965,14-02-2023 14:59,30-Apr-23,10,0,10,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230200142 From DDW : DWH Amritsar Transaction No. 1031230200142 Document Date : 14-Feb-2023,14-Feb-23
79,DH Hoshiarpur,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,3127073,01-04-2023 13:23,30-Apr-23,20,0,20,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230300343 From DDW : DWH Amritsar Transaction No. 1031230300343 Document Date : 01-Apr-2023,01-Apr-23
80,DH Hoshiarpur,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,SVS210904,08-05-2023 13:35,31-Aug-23,12,0,12,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230500099 From DDW : DWH Amritsar Transaction No. 1031230500099 Document Date : 08-May-2023,08-May-23
81,DH Hoshiarpur,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94003,01-02-2023 11:27,31-Aug-24,580,0,580,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230100247 From DDW : DWH Amritsar Transaction No. 1031230100247 Document Date : 01-Feb-2023,01-Feb-23
82,DH Hoshiarpur,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94003,01-02-2023 11:40,31-Aug-24,20,0,600,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230100246 From DDW : DWH Amritsar Transaction No. 1031230100246 Document Date : 01-Feb-2023,01-Feb-23
83,DH Hoshiarpur,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94003,27-03-2023 10:13,31-Aug-24,1500,0,1500,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230300304 From DDW : DWH Amritsar Transaction No. 1031230300304 Document Date : 27-Mar-2023,27-Mar-23
84,DH Jalandhar,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,07-02-2023 12:55,30-Sep-24,1000,0,1000,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230200065 From DDW : DWH Amritsar Transaction No. 1031230200065 Document Date : 07-Feb-2023,07-Feb-23
85,DH Jalandhar,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221426,28-03-2023 12:52,31-Oct-24,1000,0,2000,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230300308 From DDW : DWH Amritsar Transaction No. 1031230300308 Document Date : 28-Mar-2023,28-Mar-23
86,DH Tarn Taran,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94003,06-01-2023 10:08,31-Aug-24,900,0,900,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230100056 From DDW : DWH Amritsar Transaction No. 1031230100056 Document Date : 06-Jan-2023,06-Jan-23
87,DH Tarn Taran,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94003,03-02-2023 10:37,31-Aug-24,3000,0,3000,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230200027 From DDW : DWH Amritsar Transaction No. 1031230200027 Document Date : 03-Feb-2023,03-Feb-23
88,DH Tarn Taran,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94003,21-03-2023 13:16,31-Aug-24,1500,0,1500,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230300258 From DDW : DWH Amritsar Transaction No. 1031230300258 Document Date : 21-Mar-2023,21-Mar-23
89,DH Tarn Taran,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94004,26-05-2023 08:57,31-Oct-24,1500,0,1500,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230500319 From DDW : DWH Amritsar Transaction No. 1031230500319 Document Date : 26-May-2023,26-May-23
90,DH Tarn Taran,IndentOnly,RECEIVED_FROM_STORE,CS Tarn Taran,Tenofovir 300mg Tab [999],Slow Moving,1,T-94004,21-06-2023 10:51,31-Oct-24,9109,0,9109,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230600033 From DDW : CS Tarn Taran Transaction No. 1031230600033 Document Date : 21-Jun-2023,21-Jun-23
91,DH Tarn Taran,IndentOnly,RECEIVED_FROM_STORE,CS Tarn Taran,Tenofovir 300mg Tab [999],Slow Moving,1,T-94005,21-06-2023 10:51,30-Nov-24,1561,0,10670,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230600033 From DDW : CS Tarn Taran Transaction No. 1031230600033 Document Date : 21-Jun-2023,21-Jun-23
92,DH Tarn Taran,IndentOnly,RECEIVED_FROM_STORE,CS Tarn Taran,Tenofovir 300mg Tab [999],Slow Moving,1,T-94004,21-06-2023 11:34,31-Oct-24,9129,0,9129,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230600036 From DDW : CS Tarn Taran Transaction No. 1031230600036 Document Date : 21-Jun-2023,21-Jun-23
93,DH Tarn Taran,IndentOnly,RECEIVED_FROM_STORE,CS Tarn Taran,Tenofovir 300mg Tab [999],Slow Moving,1,T-94005,21-06-2023 11:34,30-Nov-24,381,0,9510,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230600036 From DDW : CS Tarn Taran Transaction No. 1031230600036 Document Date : 21-Jun-2023,21-Jun-23
94,DH Ferozepur,Both,RECEIVED_FROM_STORE,DWH Bathinda,Daclatasvir 60mg Tab [999],Slow Moving,446.88,3135598,05-01-2023 14:37,31-May-24,200,0,200,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230100020 From DDW : DWH Bathinda Transaction No. 1031230100020 Document Date : 05-Jan-2023,05-Jan-23
95,DH Ferozepur,Both,RECEIVED_FROM_STORE,DWH Bathinda,Daclatasvir 60mg Tab [999],Slow Moving,446.88,3124801,14-03-2023 09:58,30-Sep-23,50,0,50,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230300107 From DDW : DWH Bathinda Transaction No. 1031230300107 Document Date : 14-Mar-2023,14-Mar-23
96,DH Ferozepur,Both,RECEIVED_FROM_STORE,DWH Bathinda,Daclatasvir 60mg Tab [999],Slow Moving,446.88,S101607,12-04-2023 13:17,30-Sep-23,100,0,100,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230400064 From DDW : DWH Bathinda Transaction No. 1031230400064 Document Date : 12-Apr-2023,12-Apr-23
97,DH Ferozepur,Both,RECEIVED_FROM_STORE,DWH Bathinda,Daclatasvir 60mg Tab [999],Slow Moving,446.88,S101603,11-05-2023 11:13,30-Sep-23,44,0,44,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230500112 From DDW : DWH Bathinda Transaction No. 1031230500112 Document Date : 11-May-2023,11-May-23
98,DH Ferozepur,Both,RECEIVED_FROM_STORE,DWH Bathinda,Daclatasvir 60mg Tab [999],Slow Moving,446.88,S101607,11-05-2023 11:13,30-Sep-23,56,0,100,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230500112 From DDW : DWH Bathinda Transaction No. 1031230500112 Document Date : 11-May-2023,11-May-23
99,DH Ferozepur,Both,RECEIVED_FROM_STORE,CS Ferozpur,Daclatasvir 60mg Tab [999],Slow Moving,446.88,3127192,08-06-2023 09:19,30-Nov-23,50,0,60,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230600002 From DDW : CS Ferozpur Transaction No. 1031230600002 Document Date : 08-Jun-2023,08-Jun-23
100,DH Pathankot,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,3132965,08-02-2023 10:47,30-Apr-23,20,0,101,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230200076 From DDW : DWH Amritsar Transaction No. 1031230200076 Document Date : 08-Feb-2023,08-Feb-23
101,DH Pathankot,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,3132965,13-03-2023 09:53,30-Apr-23,20,0,121,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230100243 From DDW : DWH Amritsar Transaction No. 1031230100243 Document Date : 13-Mar-2023,13-Mar-23
102,DH Pathankot,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,3132965,17-03-2023 18:20,30-Apr-23,10,0,103,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230300234 From DDW : DWH Amritsar Transaction No. 1031230300234 Document Date : 17-Mar-2023,17-Mar-23
103,DH Pathankot,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,SVS210904,26-04-2023 11:14,31-Aug-23,48,0,151,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230400254 From DDW : DWH Amritsar Transaction No. 1031230400254 Document Date : 26-Apr-2023,26-Apr-23
104,DH Pathankot,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,SVS210905,08-06-2023 10:02,31-Aug-23,10,0,116,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230600057 From DDW : DWH Amritsar Transaction No. 1031230600057 Document Date : 08-Jun-2023,08-Jun-23
105,DH Pathankot,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94003,13-03-2023 09:53,31-Aug-24,600,0,617,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230100243 From DDW : DWH Amritsar Transaction No. 1031230100243 Document Date : 13-Mar-2023,13-Mar-23
106,DH Pathankot,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94003,17-03-2023 18:20,31-Aug-24,900,0,1127,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230300234 From DDW : DWH Amritsar Transaction No. 1031230300234 Document Date : 17-Mar-2023,17-Mar-23
107,DH Pathankot,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94004,02-06-2023 12:38,31-Oct-24,1770,0,2297,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230600023 From DDW : DWH Amritsar Transaction No. 1031230600023 Document Date : 02-Jun-2023,02-Jun-23
108,DH Mohali,Both,RECEIVED_FROM_STORE,DWH Kharar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,19-01-2023 11:23,30-Sep-24,500,0,500,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230100119 From DDW : DWH Kharar Transaction No. 1031230100119 Document Date : 19-Jan-2023,19-Jan-23
109,DH Mohali,Both,RECEIVED_FROM_STORE,DWH Kharar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,15-02-2023 13:13,30-Sep-24,5000,0,5100,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230200028 From DDW : DWH Kharar Transaction No. 1031230200028 Document Date : 15-Feb-2023,15-Feb-23
110,DH Ludhiana,Both,RECEIVED_FROM_STORE,DWH Kharar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,01-02-2023 11:59,30-Sep-24,5000,0,5000,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230100203 From DDW : DWH Kharar Transaction No. 1031230100203 Document Date : 01-Feb-2023,01-Feb-23
111,DH/M.K.H.   Patiala,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Entecavir 0.5mg Tab [999999],Slow Moving,1,E16MD22001,06-01-2023 12:20,31-Mar-24,60,0,60,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230100023 From DDW : DWH Kharar Transaction No. 1031230100023 Document Date : 06-Jan-2023,06-Jan-23
112,DH/M.K.H.   Patiala,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Entecavir 0.5mg Tab [999999],Slow Moving,1,MOT22132,22-02-2023 17:34,31-May-24,90,0,90,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230200166 From DDW : DWH Kharar Transaction No. 1031230200166 Document Date : 22-Feb-2023,22-Feb-23
113,DH/M.K.H.   Patiala,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Entecavir 0.5mg Tab [999999],Slow Moving,1,MOT22132,27-03-2023 11:49,31-May-24,150,0,150,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230300159 From DDW : DWH Kharar Transaction No. 1031230300159 Document Date : 27-Mar-2023,27-Mar-23
114,DH/M.K.H.   Patiala,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Tenofovir 300mg Tab [999],Slow Moving,1,PH4AB02,06-01-2023 12:20,31-Mar-24,10,0,10,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230100023 From DDW : DWH Kharar Transaction No. 1031230100023 Document Date : 06-Jan-2023,06-Jan-23
115,DH/M.K.H.   Patiala,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Tenofovir 300mg Tab [999],Slow Moving,1,PH4AB02,24-01-2023 09:53,31-Mar-24,10,0,15,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230100161 From DDW : DWH Kharar Transaction No. 1031230100161 Document Date : 24-Jan-2023,24-Jan-23
116,DH/M.K.H.   Patiala,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94003,22-02-2023 17:34,31-Aug-24,15,0,15,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230200166 From DDW : DWH Kharar Transaction No. 1031230200166 Document Date : 22-Feb-2023,22-Feb-23
117,DH/M.K.H.   Patiala,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94003,13-04-2023 09:14,31-Aug-24,15,0,15,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230400081 From DDW : DWH Kharar Transaction No. 1031230400081 Document Date : 13-Apr-2023,13-Apr-23
118,DH/M.K.H.   Patiala,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94004,28-04-2023 12:33,31-Oct-24,10,0,10,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230400198 From DDW : DWH Kharar Transaction No. 1031230400198 Document Date : 28-Apr-2023,28-Apr-23
119,DH/M.K.H.   Patiala,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94005,19-06-2023 10:24,30-Nov-24,20,0,22,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230600142 From DDW : DWH Kharar Transaction No. 1031230600142 Document Date : 19-Jun-2023,19-Jun-23
120,DH Ropar,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Daclatasvir 60mg Tab [999],Slow Moving,446.88,S200087,18-01-2023 12:40,31-Dec-23,120,0,938,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031221100149 From DDW : DWH Kharar Transaction No. 1031221100149 Document Date : 18-Jan-2023,18-Jan-23
121,DH Ropar,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Daclatasvir 60mg Tab [999],Slow Moving,446.88,S200087,18-01-2023 12:41,31-Dec-23,100,0,1038,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031221100199 From DDW : DWH Kharar Transaction No. 1031221100199 Document Date : 18-Jan-2023,18-Jan-23
122,DH Ropar,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Daclatasvir 60mg Tab [999],Slow Moving,446.88,S200087,18-01-2023 12:44,31-Dec-23,100,0,1138,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031221200181 From DDW : DWH Kharar Transaction No. 1031221200181 Document Date : 18-Jan-2023,18-Jan-23
123,DH Ropar,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Daclatasvir 60mg Tab [999],Slow Moving,446.88,3135924,16-03-2023 11:03,31-May-24,50,0,768,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230300110 From DDW : DWH Kharar Transaction No. 1031230300110 Document Date : 16-Mar-2023,16-Mar-23
124,DH Ropar,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Daclatasvir 60mg Tab [999],Slow Moving,446.88,8123119,02-05-2023 12:01,31-May-24,100,0,868,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230400221 From DDW : DWH Kharar Transaction No. 1031230400221 Document Date : 02-May-2023,02-May-23
125,DH Ropar,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Daclatasvir 60mg Tab [999],Slow Moving,446.88,3127192,18-05-2023 10:15,30-Nov-23,100,0,618,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230500078 From DDW : DWH Kharar Transaction No. 1031230500078 Document Date : 18-May-2023,18-May-23
126,DH Ropar,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Daclatasvir 60mg Tab [999],Slow Moving,446.88,3126136,12-06-2023 08:16,31-Oct-23,90,0,618,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230600058 From DDW : DWH Kharar Transaction No. 1031230600058 Document Date : 12-Jun-2023,12-Jun-23
127,DH Ropar,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Tenofovir 300mg Tab [999],Slow Moving,1,PH4AB02,18-01-2023 12:40,31-Mar-24,30,0,50,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031221100149 From DDW : DWH Kharar Transaction No. 1031221100149 Document Date : 18-Jan-2023,18-Jan-23
128,DH Ropar,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94003,01-02-2023 09:56,31-Aug-24,50,0,70,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230100217 From DDW : DWH Kharar Transaction No. 1031230100217 Document Date : 01-Feb-2023,01-Feb-23
129,DH Ropar,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94004,16-03-2023 11:03,31-Oct-24,25,0,61,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230300110 From DDW : DWH Kharar Transaction No. 1031230300110 Document Date : 16-Mar-2023,16-Mar-23
130,DH Ropar,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94003,16-03-2023 11:03,31-Aug-24,25,0,86,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230300110 From DDW : DWH Kharar Transaction No. 1031230300110 Document Date : 16-Mar-2023,16-Mar-23
131,DH Ropar,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94005,24-06-2023 13:19,30-Nov-24,10,0,30,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230600149 From DDW : DWH Kharar Transaction No. 1031230600149 Document Date : 24-Jun-2023,24-Jun-23
132,DH Sangrur,IndentOnly,RECEIVED_FROM_STORE,CS Sangrur,Entecavir 0.5mg Tab [999999],Slow Moving,1,MOT22520,10-06-2023 12:06,31-Dec-24,50,0,50,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230600012 From DDW : CS Sangrur Transaction No. 1031230600012 Document Date : 10-Jun-2023,10-Jun-23
133,SDH Tappa,Both,RECEIVED_FROM_STORE,DWH Bathinda,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,21-02-2023 10:05,30-Sep-24,5000,0,12900,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230200183 From DDW : DWH Bathinda Transaction No. 1031230200183 Document Date : 21-Feb-2023,21-Feb-23
134,SDH Tappa,Both,RECEIVED_FROM_STORE,DWH Bathinda,Daclatasvir 60mg Tab [999],Slow Moving,446.88,3124801,22-03-2023 10:06,30-Sep-23,90,0,90,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230300250 From DDW : DWH Bathinda Transaction No. 1031230300250 Document Date : 22-Mar-2023,22-Mar-23
135,SDH Talwandi Sabo,Both,RECEIVED_FROM_STORE,DWH Bathinda,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,06-02-2023 10:10,30-Sep-24,200,0,500,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230100335 From DDW : DWH Bathinda Transaction No. 1031230100335 Document Date : 06-Feb-2023,06-Feb-23
136,SDH Talwandi Sabo,Both,RECEIVED_FROM_STORE,DWH Bathinda,Sterile Scalp Vein Set Size- 22 [999999999],Slow Moving,3.7,L-01621,06-02-2023 10:16,28-Feb-27,500,0,500,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031220900088 From DDW : DWH Bathinda Transaction No. 1031220900088 Document Date : 06-Feb-2023,06-Feb-23
137,SDH Talwandi Sabo,Both,RECEIVED_FROM_STORE,DWH Bathinda,Sterile Scalp Vein Set Size- 24 [999],Slow Moving,3.7,L-01621,06-02-2023 10:16,28-Feb-27,500,0,500,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031220900088 From DDW : DWH Bathinda Transaction No. 1031220900088 Document Date : 06-Feb-2023,06-Feb-23
138,SDH Talwandi Sabo,Both,RECEIVED_FROM_STORE,DWH Bathinda,Surgical Blade No. 23 Sterilized [999],Slow Moving,1.97,1198,06-02-2023 10:16,31-May-27,1000,0,1500,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031220900088 From DDW : DWH Bathinda Transaction No. 1031220900088 Document Date : 06-Feb-2023,06-Feb-23
