,Store,Store_Type,Transaction_Type,Other_Store,Drug_Name,Moving_Type,Drug_Rate,Batch No,Date,Expiry,Received Qty,Issued Qty,Balance,Issue_Type,Issue_Number,Transaction_Number,Particulars,Document_Date,Code,Cost
66,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,"Betamethasone Sod. Phosphate,I.P Inj - 4 mg per 1 ml  [M-27]",Slow Moving,2.184,BT12215,14-Mar-2023 18:13,31-Oct-2024,22,0,212,Issue,1031230300140,1031230300140,Recieved through Ack Desk against Issue No. 1031230300140 From DDW : DWH Bathinda Transaction No. 1031230300140 Document Date : 14-Mar-2023,14-Mar-2023,M-27,48.048
67,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,"Betamethasone Sod. Phosphate,I.P Inj - 4 mg per 1 ml  [M-27]",Slow Moving,2.184,BTM-05,14-Mar-2023 18:13,31-Oct-2024,278,0,490,Issue,1031230300140,1031230300140,Recieved through Ack Desk against Issue No. 1031230300140 From DDW : DWH Bathinda Transaction No. 1031230300140 Document Date : 14-Mar-2023,14-Mar-2023,M-27,607.152
68,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,"Betamethasone Sod. Phosphate,I.P Inj - 4 mg per 1 ml  [M-27]",Slow Moving,2.184,BTM-06,19-Apr-2023 12:01,31-Dec-2024,240,0,610,Issue,1031230400154,1031230400154,Recieved through Ack Desk against Issue No. 1031230400154 From DDW : DWH Bathinda Transaction No. 1031230400154 Document Date : 19-Apr-2023,19-Apr-2023,M-27,524.1600000000001
69,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,"Betamethasone with Salisylic Acid Oint. (Each gram to contain Betamethasone Dipropionate 0.64 mg, Salisylic acid 30 mg)  [M-28]",Medium Moving,12.42,107,16-Jan-2023 09:42,31-Oct-2024,30,0,30,Issue,1031230100171,1031230100171,Recieved through Ack Desk against Issue No. 1031230100171 From DDW : DWH Bathinda Transaction No. 1031230100171 Document Date : 16-Jan-2023,16-Jan-2023,M-28,372.6
70,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,"Betamethasone with Salisylic Acid Oint. (Each gram to contain Betamethasone Dipropionate 0.64 mg, Salisylic acid 30 mg)  [M-28]",Medium Moving,12.42,121,14-Mar-2023 18:13,30-Nov-2024,1000,0,1000,Issue,1031230300140,1031230300140,Recieved through Ack Desk against Issue No. 1031230300140 From DDW : DWH Bathinda Transaction No. 1031230300140 Document Date : 14-Mar-2023,14-Mar-2023,M-28,12420.0
71,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Bisacodyl tab 5mg  [M-29],Medium Moving,33.49,BAST-1036,16-Jan-2023 09:42,31-Aug-2024,100,0,100,Issue,1031230100171,1031230100171,Recieved through Ack Desk against Issue No. 1031230100171 From DDW : DWH Bathinda Transaction No. 1031230100171 Document Date : 16-Jan-2023,16-Jan-2023,M-29,3349.0
72,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Budesonide Respirator Solution (Budesonide 0.5mg/2ml)  [M-30],Medium Moving,5.77,SA22191,16-Jan-2023 09:42,31-Jul-2024,40,0,880,Issue,1031230100171,1031230100171,Recieved through Ack Desk against Issue No. 1031230100171 From DDW : DWH Bathinda Transaction No. 1031230100171 Document Date : 16-Jan-2023,16-Jan-2023,M-30,230.79999999999998
73,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Budesonide Respirator Solution (Budesonide 0.5mg/2ml)  [M-30],Medium Moving,5.77,SA22191,30-Jan-2023 13:35,31-Jul-2024,400,0,720,Issue,1031230100387,1031230100387,Recieved through Ack Desk against Issue No. 1031230100387 From DDW : DWH Bathinda Transaction No. 1031230100387 Document Date : 30-Jan-2023,30-Jan-2023,M-30,2308.0
74,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Budesonide Respirator Solution (Budesonide 0.5mg/2ml)  [M-30],Medium Moving,5.77,T020219,19-Apr-2023 12:01,30-Nov-2024,1200,0,1770,Issue,1031230400154,1031230400154,Recieved through Ack Desk against Issue No. 1031230400154 From DDW : DWH Bathinda Transaction No. 1031230400154 Document Date : 19-Apr-2023,19-Apr-2023,M-30,6923.999999999999
75,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Budesonide Respirator Solution (Budesonide 0.5mg/2ml)  [M-30],Medium Moving,5.77,T020219,22-May-2023 10:15,30-Nov-2024,800,0,1880,Issue,1031230500271,1031230500271,Recieved through Ack Desk against Issue No. 1031230500271 From DDW : DWH Bathinda Transaction No. 1031230500271 Document Date : 22-May-2023,22-May-2023,M-30,4616.0
76,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Bupivacaine Hydrochloride in Dextrose Monohydrate Inj USP  [M-32],Slow Moving,9.87,HIBU22006C,30-Jan-2023 13:35,30-Sep-2024,200,0,750,Issue,1031230100387,1031230100387,Recieved through Ack Desk against Issue No. 1031230100387 From DDW : DWH Bathinda Transaction No. 1031230100387 Document Date : 30-Jan-2023,30-Jan-2023,M-32,1973.9999999999998
77,DH Barnala,Both,RECEIVED_FROM_STORE,Cs Barnala,Buprenorphine/naloxone combination Sublingual Tab. 2/0.5mg I.P.  [M-284],Fast Moving,65.52,P692301,12-May-2023 12:57,31-Jan-2026,30000,0,30000,Issue,1031230500005,1031230500005,Recieved through Ack Desk against Issue No. 1031230500005 From DDW : Cs Barnala Transaction No. 1031230500005 Document Date : 12-May-2023,12-May-2023,M-284,1965599.9999999998
78,DH Barnala,Both,RECEIVED_FROM_STORE,Cs Barnala,Buprenorphine/naloxone combination Sublingual Tab. 2/0.5mg I.P.  [M-284],Fast Moving,65.52,P692301,19-May-2023 08:14,31-Jan-2026,10000,0,10000,Issue,1031230500018,1031230500018,Recieved through Ack Desk against Issue No. 1031230500018 From DDW : Cs Barnala Transaction No. 1031230500018 Document Date : 19-May-2023,19-May-2023,M-284,655200.0
79,DH Barnala,Both,RECEIVED_FROM_STORE,Cs Barnala,Buprenorphine/naloxone combination Sublingual Tab. 2/0.5mg I.P.  [M-284],Fast Moving,65.52,T230349,19-May-2023 08:14,28-Feb-2025,36000,0,46000,Issue,1031230500018,1031230500018,Recieved through Ack Desk against Issue No. 1031230500018 From DDW : Cs Barnala Transaction No. 1031230500018 Document Date : 19-May-2023,19-May-2023,M-284,2358720.0
80,DH Barnala,Both,RECEIVED_FROM_STORE,Cs Barnala,Buprenorphine/naloxone combination Sublingual Tab. 2/0.5mg I.P.  [M-284],Fast Moving,65.52,T230349,29-May-2023 08:40,28-Feb-2025,72000,0,72000,Issue,1031230500021,1031230500021,Recieved through Ack Desk against Issue No. 1031230500021 From DDW : Cs Barnala Transaction No. 1031230500021 Document Date : 29-May-2023,29-May-2023,M-284,4717440.0
81,DH Barnala,Both,RECEIVED_FROM_STORE,Cs Barnala,Buprenorphine/naloxone combination Sublingual Tab. 2/0.5mg I.P.  [M-284],Fast Moving,65.52,P692301,30-May-2023 10:50,31-Jan-2026,30000,0,30000,Issue,1031230500009,1031230500009,Recieved through Ack Desk against Issue No. 1031230500009 From DDW : Cs Barnala Transaction No. 1031230500009 Document Date : 30-May-2023,30-May-2023,M-284,1965599.9999999998
82,DH Barnala,Both,RECEIVED_FROM_STORE,Cs Barnala,Buprenorphine/naloxone combination Sublingual Tab. 2/0.5mg I.P.  [M-284],Fast Moving,65.52,T230349,07-Jun-2023 09:43,28-Feb-2025,36000,0,36000,Issue,1031230500026,1031230500026,Recieved through Ack Desk against Issue No. 1031230500026 From DDW : Cs Barnala Transaction No. 1031230500026 Document Date : 07-Jun-2023,07-Jun-2023,M-284,2358720.0
83,DH Barnala,Both,RECEIVED_FROM_STORE,Cs Barnala,Buprenorphine/naloxone combination Sublingual Tab. 2/0.5mg I.P.  [M-284],Fast Moving,65.52,T230349,07-Jun-2023 09:46,28-Feb-2025,36000,0,36000,Issue,1031230600005,1031230600005,Recieved through Ack Desk against Issue No. 1031230600005 From DDW : Cs Barnala Transaction No. 1031230600005 Document Date : 07-Jun-2023,07-Jun-2023,M-284,2358720.0
84,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,"Calcium (Calcium carbonate 1.25 gm equivalent to 500 mgs of elemental calcium , cholecalciferol (vit D-3 staboosed) 250 IU Tab  [M-34]",Fast Moving,30.12,UDT10550,16-Jan-2023 09:42,29-Feb-2024,2300,0,92300,Issue,1031230100171,1031230100171,Recieved through Ack Desk against Issue No. 1031230100171 From DDW : DWH Bathinda Transaction No. 1031230100171 Document Date : 16-Jan-2023,16-Jan-2023,M-34,69276.0
85,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,"Calcium (Calcium carbonate 1.25 gm equivalent to 500 mgs of elemental calcium , cholecalciferol (vit D-3 staboosed) 250 IU Tab  [M-34]",Fast Moving,30.12,UDT10597,30-Jan-2023 13:35,30-Apr-2024,39000,0,129000,Issue,1031230100387,1031230100387,Recieved through Ack Desk against Issue No. 1031230100387 From DDW : DWH Bathinda Transaction No. 1031230100387 Document Date : 30-Jan-2023,30-Jan-2023,M-34,1174680.0
86,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,"Calcium (Calcium carbonate 1.25 gm equivalent to 500 mgs of elemental calcium , cholecalciferol (vit D-3 staboosed) 250 IU Tab  [M-34]",Fast Moving,30.12,UDT10552Z,14-Mar-2023 18:13,31-May-2024,78000,0,175000,Issue,1031230300140,1031230300140,Recieved through Ack Desk against Issue No. 1031230300140 From DDW : DWH Bathinda Transaction No. 1031230300140 Document Date : 14-Mar-2023,14-Mar-2023,M-34,2349360.0
87,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,"Calcium (Calcium carbonate 1.25 gm equivalent to 500 mgs of elemental calcium , cholecalciferol (vit D-3 staboosed) 250 IU Tab  [M-34]",Fast Moving,30.12,PCT3217,19-Apr-2023 12:01,30-Jun-2024,26000,0,161000,Issue,1031230400154,1031230400154,Recieved through Ack Desk against Issue No. 1031230400154 From DDW : DWH Bathinda Transaction No. 1031230400154 Document Date : 19-Apr-2023,19-Apr-2023,M-34,783120.0
88,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,"Calcium (Calcium carbonate 1.25 gm equivalent to 500 mgs of elemental calcium , cholecalciferol (vit D-3 staboosed) 250 IU Tab  [M-34]",Fast Moving,30.12,UDT10661,22-May-2023 10:15,31-Jul-2024,65000,0,174000,Issue,1031230500271,1031230500271,Recieved through Ack Desk against Issue No. 1031230500271 From DDW : DWH Bathinda Transaction No. 1031230500271 Document Date : 22-May-2023,22-May-2023,M-34,1957800.0
89,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Calcium Syrup 200mg/5ml  [M-35],Medium Moving,26.3,NGCS22035,16-Jan-2023 09:42,31-Mar-2024,40,0,40,Issue,1031230100171,1031230100171,Recieved through Ack Desk against Issue No. 1031230100171 From DDW : DWH Bathinda Transaction No. 1031230100171 Document Date : 16-Jan-2023,16-Jan-2023,M-35,1052.0
90,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Calcium Syrup 200mg/5ml  [M-35],Medium Moving,26.3,NGCS23001,14-Mar-2023 18:15,30-Jun-2024,1600,0,1600,Issue,1031230300142,1031230300142,Recieved through Ack Desk against Issue No. 1031230300142 From DDW : DWH Bathinda Transaction No. 1031230300142 Document Date : 14-Mar-2023,14-Mar-2023,M-35,42080.0
91,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Carbamezapine Tab 200 mg  [M-37],Medium Moving,109.76,OM-8709,16-Jan-2023 09:42,19-Jul-2025,100,0,100,Issue,1031230100171,1031230100171,Recieved through Ack Desk against Issue No. 1031230100171 From DDW : DWH Bathinda Transaction No. 1031230100171 Document Date : 16-Jan-2023,16-Jan-2023,M-37,10976.0
92,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Carboprost Tromethamine Inj 250mcg / ml  [M-38],Slow Moving,46.592,2A04136,14-Mar-2023 18:13,30-Sep-2024,50,0,210,Issue,1031230300140,1031230300140,Recieved through Ack Desk against Issue No. 1031230300140 From DDW : DWH Bathinda Transaction No. 1031230300140 Document Date : 14-Mar-2023,14-Mar-2023,M-38,2329.6
93,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Carboprost Tromethamine Inj 250mcg / ml  [M-38],Slow Moving,46.592,3A01042,22-May-2023 10:15,28-Feb-2025,300,0,460,Issue,1031230500271,1031230500271,Recieved through Ack Desk against Issue No. 1031230500271 From DDW : DWH Bathinda Transaction No. 1031230500271 Document Date : 22-May-2023,22-May-2023,M-38,13977.6
94,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cefixime Tab 200 mg  [M-40],Fast Moving,328.5,LBT-3206,16-Jan-2023 09:42,31-May-2024,1000,0,187000,Issue,1031230100171,1031230100171,Recieved through Ack Desk against Issue No. 1031230100171 From DDW : DWH Bathinda Transaction No. 1031230100171 Document Date : 16-Jan-2023,16-Jan-2023,M-40,328500.0
95,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cefixime Tab 200 mg  [M-40],Fast Moving,328.5,CFG-389,14-Mar-2023 18:13,30-Sep-2024,30000,0,201000,Issue,1031230300140,1031230300140,Recieved through Ack Desk against Issue No. 1031230300140 From DDW : DWH Bathinda Transaction No. 1031230300140 Document Date : 14-Mar-2023,14-Mar-2023,M-40,9855000.0
96,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cefixime Tab 200 mg  [M-40],Fast Moving,328.5,CFG-409,19-Apr-2023 12:01,31-Oct-2024,18000,0,203000,Issue,1031230400154,1031230400154,Recieved through Ack Desk against Issue No. 1031230400154 From DDW : DWH Bathinda Transaction No. 1031230400154 Document Date : 19-Apr-2023,19-Apr-2023,M-40,5913000.0
97,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cefixime Tab 200 mg  [M-40],Fast Moving,328.5,CFG-408,22-May-2023 10:15,31-Oct-2024,10000,0,204000,Issue,1031230500271,1031230500271,Recieved through Ack Desk against Issue No. 1031230500271 From DDW : DWH Bathinda Transaction No. 1031230500271 Document Date : 22-May-2023,22-May-2023,M-40,3285000.0
98,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cefixime Tab 200 mg  [M-40],Fast Moving,328.5,422-2104,22-May-2023 10:17,30-Nov-2025,10000,0,214000,Issue,1031230500273,1031230500273,Recieved through Ack Desk against Issue No. 1031230500273 From DDW : DWH Bathinda Transaction No. 1031230500273 Document Date : 22-May-2023,22-May-2023,M-40,3285000.0
99,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cefoparazone Inj 1gm  [M-41],Medium Moving,21.17,AB412005,14-Mar-2023 18:13,31-Oct-2024,500,0,500,Issue,1031230300140,1031230300140,Recieved through Ack Desk against Issue No. 1031230300140 From DDW : DWH Bathinda Transaction No. 1031230300140 Document Date : 14-Mar-2023,14-Mar-2023,M-41,10585.0
100,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cefoparazone Inj 1gm  [M-41],Medium Moving,21.17,AB413002,22-May-2023 10:15,31-Mar-2025,5000,0,5000,Issue,1031230500271,1031230500271,Recieved through Ack Desk against Issue No. 1031230500271 From DDW : DWH Bathinda Transaction No. 1031230500271 Document Date : 22-May-2023,22-May-2023,M-41,105850.00000000001
101,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cefpodoxime Tab 200 mg  [M-42],Fast Moving,554.4,LBT-3170,16-Jan-2023 09:42,30-Apr-2024,400,0,28400,Issue,1031230100171,1031230100171,Recieved through Ack Desk against Issue No. 1031230100171 From DDW : DWH Bathinda Transaction No. 1031230100171 Document Date : 16-Jan-2023,16-Jan-2023,M-42,221760.0
102,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cefpodoxime Tab 200 mg  [M-42],Fast Moving,554.4,CPG-102,14-Mar-2023 18:13,30-Jun-2024,10000,0,33000,Issue,1031230300140,1031230300140,Recieved through Ack Desk against Issue No. 1031230300140 From DDW : DWH Bathinda Transaction No. 1031230300140 Document Date : 14-Mar-2023,14-Mar-2023,M-42,5544000.0
103,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cefpodoxime Tab 200 mg  [M-42],Fast Moving,554.4,LBT-3227,19-Apr-2023 12:01,30-Jun-2024,20000,0,49000,Issue,1031230400154,1031230400154,Recieved through Ack Desk against Issue No. 1031230400154 From DDW : DWH Bathinda Transaction No. 1031230400154 Document Date : 19-Apr-2023,19-Apr-2023,M-42,11088000.0
104,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cefpodoxime Tab 200 mg  [M-42],Fast Moving,554.4,LBT-3169,22-May-2023 10:15,30-Apr-2024,15000,0,43000,Issue,1031230500271,1031230500271,Recieved through Ack Desk against Issue No. 1031230500271 From DDW : DWH Bathinda Transaction No. 1031230500271 Document Date : 22-May-2023,22-May-2023,M-42,8316000.0
105,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Ceftriaxone 1gm + Sulbactum Inj 500mg  [M-232],Medium Moving,23.12,AB272015A,30-Jan-2023 13:35,31-Oct-2024,1000,0,32030,Issue,1031230100387,1031230100387,Recieved through Ack Desk against Issue No. 1031230100387 From DDW : DWH Bathinda Transaction No. 1031230100387 Document Date : 30-Jan-2023,30-Jan-2023,M-232,23120.0
106,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Ceftriaxone 1gm + Sulbactum Inj 500mg  [M-232],Medium Moving,23.12,AB273011,22-May-2023 10:15,28-Feb-2025,2000,0,33030,Issue,1031230500271,1031230500271,Recieved through Ack Desk against Issue No. 1031230500271 From DDW : DWH Bathinda Transaction No. 1031230500271 Document Date : 22-May-2023,22-May-2023,M-232,46240.0
107,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cefuroxime Axetil Tab 250 mg  [57.1],Medium Moving,575.77,LBT-2932,14-Mar-2023 18:13,28-Oct-2023,20000,0,39500,Issue,1031230300140,1031230300140,Recieved through Ack Desk against Issue No. 1031230300140 From DDW : DWH Bathinda Transaction No. 1031230300140 Document Date : 14-Mar-2023,14-Mar-2023,57.1,11515400.0
108,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cefuroxime Axetil Tab 250 mg  [57.1],Medium Moving,575.77,LBT-2933,19-Apr-2023 12:01,28-Oct-2023,10000,0,32000,Issue,1031230400154,1031230400154,Recieved through Ack Desk against Issue No. 1031230400154 From DDW : DWH Bathinda Transaction No. 1031230400154 Document Date : 19-Apr-2023,19-Apr-2023,57.1,5757700.0
109,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cefuroxime Axetil Tab 500 mg  [M-45],Medium Moving,940.17,22CT075,30-Jan-2023 13:35,30-Sep-2024,15000,0,44000,Issue,1031230100387,1031230100387,Recieved through Ack Desk against Issue No. 1031230100387 From DDW : DWH Bathinda Transaction No. 1031230100387 Document Date : 30-Jan-2023,30-Jan-2023,M-45,14102550.0
110,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cefuroxime Axetil Tab 500 mg  [M-45],Medium Moving,940.17,MAB-23086,22-May-2023 10:15,28-Feb-2025,10000,0,42500,Issue,1031230500271,1031230500271,Recieved through Ack Desk against Issue No. 1031230500271 From DDW : DWH Bathinda Transaction No. 1031230500271 Document Date : 22-May-2023,22-May-2023,M-45,9401700.0
111,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cetrizine Syp 5mg/5ml  [M-46],Medium Moving,5.21,CIZ-2203,16-Jan-2023 09:42,30-Sep-2024,50,0,4090,Issue,1031230100171,1031230100171,Recieved through Ack Desk against Issue No. 1031230100171 From DDW : DWH Bathinda Transaction No. 1031230100171 Document Date : 16-Jan-2023,16-Jan-2023,M-46,260.5
112,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cetrizine Syp 5mg/5ml  [M-46],Medium Moving,5.21,CIZ-2205,14-Mar-2023 18:13,30-Nov-2024,1000,0,4560,Issue,1031230300140,1031230300140,Recieved through Ack Desk against Issue No. 1031230300140 From DDW : DWH Bathinda Transaction No. 1031230300140 Document Date : 14-Mar-2023,14-Mar-2023,M-46,5210.0
113,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cetrizine Syp 5mg/5ml  [M-46],Medium Moving,5.21,CIZ-2205,19-Apr-2023 12:01,30-Nov-2024,500,0,4200,Issue,1031230400154,1031230400154,Recieved through Ack Desk against Issue No. 1031230400154 From DDW : DWH Bathinda Transaction No. 1031230400154 Document Date : 19-Apr-2023,19-Apr-2023,M-46,2605.0
114,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Chlorhexidine Gluconate Sol. 0.2 %  [M-48],Medium Moving,9.8,CML-127,30-Jan-2023 13:35,30-Nov-2024,300,0,1658,Issue,1031230100387,1031230100387,Recieved through Ack Desk against Issue No. 1031230100387 From DDW : DWH Bathinda Transaction No. 1031230100387 Document Date : 30-Jan-2023,30-Jan-2023,M-48,2940.0
115,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Chlorhexidine Gluconate Sol. 0.2 %  [M-48],Medium Moving,9.8,MOL22052,14-Mar-2023 18:13,31-Oct-2024,500,0,1858,Issue,1031230300140,1031230300140,Recieved through Ack Desk against Issue No. 1031230300140 From DDW : DWH Bathinda Transaction No. 1031230300140 Document Date : 14-Mar-2023,14-Mar-2023,M-48,4900.0
116,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Chlorhexidine Gluconate Sol. 0.2 %  [M-48],Medium Moving,9.8,MOL22052,19-Apr-2023 12:01,31-Oct-2024,300,0,1658,Issue,1031230400154,1031230400154,Recieved through Ack Desk against Issue No. 1031230400154 From DDW : DWH Bathinda Transaction No. 1031230400154 Document Date : 19-Apr-2023,19-Apr-2023,M-48,2940.0
117,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Chlorthalidone 12.5mg tab  [M-50],Medium Moving,49.28,PB0AA06,14-Mar-2023 18:15,30-Apr-2025,30000,0,30000,Issue,1031230300142,1031230300142,Recieved through Ack Desk against Issue No. 1031230300142 From DDW : DWH Bathinda Transaction No. 1031230300142 Document Date : 14-Mar-2023,14-Mar-2023,M-50,1478400.0
118,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cholecalciferol 60000 IU  [M-51],Medium Moving,8.74,22S1GTB347,16-Jan-2023 09:42,30-Sep-2024,300,0,420,Issue,1031230100171,1031230100171,Recieved through Ack Desk against Issue No. 1031230100171 From DDW : DWH Bathinda Transaction No. 1031230100171 Document Date : 16-Jan-2023,16-Jan-2023,M-51,2622.0
119,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cholecalciferol 60000 IU  [M-51],Medium Moving,8.74,22S1GTB347,30-Jan-2023 13:35,30-Sep-2024,500,0,620,Issue,1031230100387,1031230100387,Recieved through Ack Desk against Issue No. 1031230100387 From DDW : DWH Bathinda Transaction No. 1031230100387 Document Date : 30-Jan-2023,30-Jan-2023,M-51,4370.0
120,DH Barnala,Both,RECEIVED_FROM_STORE,DWH Bathinda,Cholecalciferol 60000 IU  [M-51],Medium Moving,8.74,23GT100,22-May-2023 10:15,30-Sep-2024,3400,0,3400,Issue,1031230500271,1031230500271,Recieved through Ack Desk against Issue No. 1031230500271 From DDW : DWH Bathinda Transaction No. 1031230500271 Document Date : 22-May-2023,22-May-2023,M-51,29716.0
